Timestamp,Stock,Bucket,Decision,Score,Signal,Price,Reason,Regime,Exit_Reason
2026-06-17 09:24:24,CIPLA,—,NO-TRADE,50.0,SELL 🔴,1369.0,Signal is SELL 🔴 — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:24:25,APOLLOHOSP,—,NO-TRADE,53.0,BUY 🟢,8440.0,"No suitable bucket for APOLLOHOSP. Score 53/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:24:25,MPHASIS,Intraday,NO-TRADE,57.0,BUY 🟢,2332.0,❌ **MPHASIS** REJECTED for Intraday | Score: 61/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:25,BAJAJ-AUTO,—,NO-TRADE,48.0,NEUTRAL ⚪,9947.0,Score 48/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:24:26,LICI,Swing,NO-TRADE,60.0,STRONG BUY 🟢🟢,409.2,❌ **LICI** REJECTED for Swing | Score: 65/100 | Votes: 2/4 Reasons: Portfolio risk gate: 🛑 Blocked: Swing bucket drawdown: -16.9% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:26,VBL,—,NO-TRADE,52.0,BUY 🟢,544.75,"No suitable bucket for VBL. Score 52/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:24:27,Gujarat Pipavav Port,Intraday,NO-TRADE,57.0,STRONG BUY 🟢🟢,156.85,❌ **Gujarat Pipavav Port** REJECTED for Intraday | Score: 59/100 | Votes: 2/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:28,Amara Raja Energy,—,NO-TRADE,52.0,BUY 🟢,857.85,"No suitable bucket for Amara Raja Energy. Score 52/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:24:29,HEROMOTOCO,Intraday,NO-TRADE,55.0,BUY 🟢,5007.1,❌ **HEROMOTOCO** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:30,NAUKRI,Swing,NO-TRADE,60.0,STRONG BUY 🟢🟢,1017.05,❌ **NAUKRI** REJECTED for Swing | Score: 65/100 | Votes: 2/4 Reasons: Portfolio risk gate: 🛑 Blocked: Swing bucket drawdown: -16.9% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:30,INDIGO,Intraday,NO-TRADE,58.0,BUY 🟢,4873.9,❌ **INDIGO** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:31,MOTHERSON,—,NO-TRADE,53.0,BUY 🟢,145.37,"No suitable bucket for MOTHERSON. Score 53/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:24:31,ADANIGREEN,—,NO-TRADE,54.0,BUY 🟢,1471.0,"No suitable bucket for ADANIGREEN. Score 54/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:24:32,Bank of India,Intraday,NO-TRADE,59.0,BUY 🟢,145.53,❌ **Bank of India** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:32,EICHERMOT,Intraday,NO-TRADE,60.0,BUY 🟢,7514.5,❌ **EICHERMOT** REJECTED for Intraday | Score: 69/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:33,Credo Brands,—,NO-TRADE,54.0,BUY 🟢,88.04,"No suitable bucket for Credo Brands. Score 54/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",WEAK BULL 📈,
2026-06-17 09:24:33,TATACONSUM,—,NO-TRADE,48.0,NEUTRAL ⚪,1127.9,Score 48/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:24:33,Tata Communications,—,NO-TRADE,49.0,SELL 🔴,1913.6,Score 49/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:24:34,Container Corp,—,NO-TRADE,49.0,SELL 🔴,464.7,Score 49/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:24:34,OBEROIRLTY,Intraday,NO-TRADE,59.0,BUY 🟢,1663.2,❌ **OBEROIRLTY** REJECTED for Intraday | Score: 64/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:35,NYKAA,Intraday,NO-TRADE,57.0,BUY 🟢,278.7,❌ **NYKAA** REJECTED for Intraday | Score: 64/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:35,PERSISTENT,—,NO-TRADE,44.0,SELL 🔴,5064.5,Score 44/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:24:36,VEDL,—,NO-TRADE,53.0,NEUTRAL ⚪,297.95,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:24:37,BRITANNIA,Intraday,NO-TRADE,56.0,BUY 🟢,5212.5,❌ **BRITANNIA** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:37,DRREDDY,—,NO-TRADE,49.0,NEUTRAL ⚪,1271.1,Score 49/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:24:38,TECHM,—,NO-TRADE,44.0,SELL 🔴,1465.1,Score 44/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:24:39,IRFC,Intraday,NO-TRADE,55.0,BUY 🟢,98.1,❌ **IRFC** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:38,PETRONET,Intraday,NO-TRADE,58.0,BUY 🟢,290.75,❌ **PETRONET** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:39,HDFCLIFE,—,NO-TRADE,52.0,NEUTRAL ⚪,574.85,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,WEAK BULL 📈,
2026-06-17 09:24:40,GAIL,Intraday,NO-TRADE,58.0,BUY 🟢,175.68,❌ **GAIL** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:41,HINDALCO,—,NO-TRADE,48.0,NEUTRAL ⚪,973.6,Score 48/100 below minimum 50/100. No bucket would accept this.,WEAK BULL 📈,
2026-06-17 09:24:42,PFC,Intraday,NO-TRADE,56.0,BUY 🟢,428.1,❌ **PFC** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:42,HAVELLS,Intraday,NO-TRADE,55.0,BUY 🟢,1189.7,❌ **HAVELLS** REJECTED for Intraday | Score: 59/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:43,SBICARD,Intraday,NO-TRADE,57.0,BUY 🟢,625.7,❌ **SBICARD** REJECTED for Intraday | Score: 62/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-06-17 09:24:44,BPCL,Intraday,NO-TRADE,59.0,BUY 🟢,316.35,❌ **BPCL** REJECTED for Intraday | Score: 69/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -16.7% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,WEAK BULL 📈,
2026-07-08 23:30:06,RELIANCE,—,NO-TRADE,39.0,STRONG SELL 🔴🔴,1275.9,Score 39/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:30:08,TCS,—,NO-TRADE,42.0,SELL 🔴,2057.5,Score 42/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:30:10,HDFCBANK,—,NO-TRADE,54.0,BUY 🟢,810.3,"No suitable bucket for HDFCBANK. Score 54/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",SIDEWAYS ↔️,
2026-07-08 23:30:12,INFY,—,NO-TRADE,49.0,BUY 🟢,1069.3,Score 49/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:30:16,ICICIBANK,Intraday,NO-TRADE,55.0,BUY 🟢,1380.6,❌ **ICICIBANK** REJECTED for Intraday | Score: 52/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:30:18,HINDUNILVR,—,NO-TRADE,52.0,SELL 🔴,2135.8,Signal is SELL 🔴 — not a BUY. No action taken.,SIDEWAYS ↔️,
2026-07-08 23:30:20,SBIN,—,NO-TRADE,46.0,SELL 🔴,1016.9,Score 46/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:30:24,BHARTIARTL,Intraday,NO-TRADE,60.0,BUY 🟢,1888.1,❌ **BHARTIARTL** REJECTED for Intraday | Score: 68/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:30:26,ITC,—,NO-TRADE,43.0,SELL 🔴,280.65,Score 43/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:30:28,KOTAKBANK,—,NO-TRADE,47.0,BUY 🟢,370.1,Score 47/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:30:32,BAJFINANCE,Intraday,NO-TRADE,55.0,BUY 🟢,1010.4,❌ **BAJFINANCE** REJECTED for Intraday | Score: 55/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:30:34,WIPRO,—,NO-TRADE,45.0,NEUTRAL ⚪,172.72,Score 45/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:30:36,AXISBANK,—,NO-TRADE,51.0,NEUTRAL ⚪,1309.5,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,SIDEWAYS ↔️,
2026-07-08 23:30:38,ASIANPAINT,—,NO-TRADE,45.0,STRONG SELL 🔴🔴,2665.9,Score 45/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:30:42,MARUTI,Intraday,NO-TRADE,61.0,BUY 🟢,13951.0,❌ **MARUTI** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:30:46,TITAN,Intraday,NO-TRADE,64.0,BUY 🟢,4586.4,❌ **TITAN** REJECTED for Intraday | Score: 82/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:30:48,SUNPHARMA,—,NO-TRADE,55.0,NEUTRAL ⚪,1888.2,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,SIDEWAYS ↔️,
2026-07-08 23:30:50,ULTRACEMCO,—,NO-TRADE,48.0,SELL 🔴,11353.0,Score 48/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:30:54,NESTLEIND,Intraday,NO-TRADE,56.0,BUY 🟢,1450.5,❌ **NESTLEIND** REJECTED for Intraday | Score: 49/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:30:56,ADANIENT,—,NO-TRADE,54.0,NEUTRAL ⚪,3046.9,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,SIDEWAYS ↔️,
2026-07-08 23:30:58,ADANIPORTS,—,NO-TRADE,39.0,STRONG SELL 🔴🔴,1791.7,Score 39/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:31:01,POWERGRID,—,NO-TRADE,51.0,NEUTRAL ⚪,279.7,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,SIDEWAYS ↔️,
2026-07-08 23:31:02,NTPC,—,NO-TRADE,44.0,SELL 🔴,348.7,Score 44/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:07,ONGC,—,NO-TRADE,52.0,BUY 🟢,247.0,"No suitable bucket for ONGC. Score 52/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",SIDEWAYS ↔️,
2026-07-08 23:32:09,COALINDIA,—,NO-TRADE,40.0,NEUTRAL ⚪,429.05,Score 40/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:13,TMCV,Intraday,NO-TRADE,56.0,BUY 🟢,416.75,❌ **TMCV** REJECTED for Intraday | Score: 56/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:32:14,TATASTEEL,—,NO-TRADE,44.0,NEUTRAL ⚪,188.2,Score 44/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:17,HCLTECH,—,NO-TRADE,51.0,BUY 🟢,1145.6,"No suitable bucket for HCLTECH. Score 51/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",SIDEWAYS ↔️,
2026-07-08 23:32:18,JSWSTEEL,—,NO-TRADE,41.0,NEUTRAL ⚪,1219.5,Score 41/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:23,BAJAJFINSV,Intraday,NO-TRADE,59.0,BUY 🟢,1854.9,❌ **BAJAJFINSV** REJECTED for Intraday | Score: 68/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:32:25,LT,—,NO-TRADE,48.0,BUY 🟢,3892.1,Score 48/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:29,M&M,Intraday,NO-TRADE,58.0,BUY 🟢,3102.5,❌ **M&M** REJECTED for Intraday | Score: 54/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:32:31,Jindal Stainless,—,NO-TRADE,45.0,SELL 🔴,695.75,Score 45/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:33,Mazagon Dock,—,NO-TRADE,49.0,SELL 🔴,2450.7,Score 49/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:35,TMPV,—,NO-TRADE,37.0,NEUTRAL ⚪,332.05,Score 37/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:37,JINDAL STEEL,—,NO-TRADE,37.0,NEUTRAL ⚪,1021.5,Score 37/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:39,Rail Vikas Nigam,—,NO-TRADE,46.0,BUY 🟢,224.73,Score 46/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:40,Cochin Shipyard,—,NO-TRADE,46.0,STRONG SELL 🔴🔴,1404.1,Score 46/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:44,Bharat Dynamics,Intraday,NO-TRADE,57.0,BUY 🟢,1337.4,❌ **Bharat Dynamics** REJECTED for Intraday | Score: 58/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:32:48,TVS Motors,Intraday,NO-TRADE,57.0,BUY 🟢,3639.7,❌ **TVS Motors** REJECTED for Intraday | Score: 55/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:32:50,IRCTC,—,NO-TRADE,40.0,NEUTRAL ⚪,498.5,Score 40/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:52,DMART,—,NO-TRADE,39.0,SELL 🔴,4038.6,Score 39/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:54,IDEA,—,NO-TRADE,42.0,SELL 🔴,13.93,Score 42/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:56,Garden Reach Shipbuilders,—,NO-TRADE,40.0,STRONG SELL 🔴🔴,2619.6,Score 40/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:32:58,HAL,—,NO-TRADE,53.0,SELL 🔴,4364.7,Signal is SELL 🔴 — not a BUY. No action taken.,SIDEWAYS ↔️,
2026-07-08 23:33:00,BEL,—,NO-TRADE,45.0,STRONG SELL 🔴🔴,407.6,Score 45/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:02,IREDA,—,NO-TRADE,35.0,STRONG SELL 🔴🔴,121.17,Score 35/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:04,Oil India,—,NO-TRADE,52.0,BUY 🟢,430.35,"No suitable bucket for Oil India. Score 52/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",SIDEWAYS ↔️,
2026-07-08 23:33:06,Eternal (formerly Zomato),—,NO-TRADE,59.0,NEUTRAL ⚪,286.7,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,SIDEWAYS ↔️,
2026-07-08 23:33:07,COLPAL,—,NO-TRADE,42.0,SELL 🔴,2020.1,Score 42/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:09,SBILIFE,—,NO-TRADE,53.0,BUY 🟢,1789.0,"No suitable bucket for SBILIFE. Score 53/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",SIDEWAYS ↔️,
2026-07-08 23:33:11,ICICIPRULI,—,NO-TRADE,41.0,SELL 🔴,480.05,Score 41/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:15,DIVISLAB,Intraday,NO-TRADE,59.0,BUY 🟢,6755.0,❌ **DIVISLAB** REJECTED for Intraday | Score: 57/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:33:17,PIDILITIND,—,NO-TRADE,43.0,SELL 🔴,1570.4,Score 43/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:19,CIPLA,—,NO-TRADE,44.0,SELL 🔴,1431.8,Score 44/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:21,APOLLOHOSP,—,NO-TRADE,54.0,NEUTRAL ⚪,8753.5,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,SIDEWAYS ↔️,
2026-07-08 23:33:23,BAJAJ-AUTO,—,NO-TRADE,49.0,BUY 🟢,10164.0,Score 49/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:25,HEROMOTOCO,—,NO-TRADE,43.0,SELL 🔴,4892.8,Score 43/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:27,EICHERMOT,—,NO-TRADE,45.0,SELL 🔴,7418.5,Score 45/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:29,TATACONSUM,—,NO-TRADE,46.0,SELL 🔴,1089.8,Score 46/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:33,BRITANNIA,Intraday,NO-TRADE,55.0,BUY 🟢,5315.5,❌ **BRITANNIA** REJECTED for Intraday | Score: 57/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:33:35,DRREDDY,—,NO-TRADE,53.0,NEUTRAL ⚪,1349.0,Signal is NEUTRAL ⚪ — not a BUY. No action taken.,SIDEWAYS ↔️,
2026-07-08 23:33:39,TECHM,Intraday,NO-TRADE,58.0,STRONG BUY 🟢🟢,1428.8,❌ **TECHM** REJECTED for Intraday | Score: 57/100 | Votes: 2/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:33:41,HDFCLIFE,—,NO-TRADE,39.0,NEUTRAL ⚪,555.7,Score 39/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:43,PFC,—,NO-TRADE,42.0,NEUTRAL ⚪,403.6,Score 42/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:45,RECLTD,—,NO-TRADE,44.0,SELL 🔴,348.75,Score 44/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:49,SHRIRAMFIN,Intraday,NO-TRADE,56.0,BUY 🟢,1014.4,❌ **SHRIRAMFIN** REJECTED for Intraday | Score: 58/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:33:53,CHOLAFIN,Intraday,NO-TRADE,60.0,BUY 🟢,1769.4,❌ **CHOLAFIN** REJECTED for Intraday | Score: 66/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:33:55,MUTHOOTFIN,—,NO-TRADE,52.0,BUY 🟢,3083.3,"No suitable bucket for MUTHOOTFIN. Score 52/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",SIDEWAYS ↔️,
2026-07-08 23:33:57,CANBK,—,NO-TRADE,44.0,BUY 🟢,121.15,Score 44/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:33:59,BANKBARODA,—,NO-TRADE,44.0,BUY 🟢,240.45,Score 44/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:34:01,PNB,—,NO-TRADE,49.0,BUY 🟢,100.95,Score 49/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:34:02,IDFCFIRSTB,—,NO-TRADE,45.0,SELL 🔴,77.82,Score 45/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:34:05,FEDERALBNK,—,NO-TRADE,50.0,BUY 🟢,326.55,"No suitable bucket for FEDERALBNK. Score 50/100, 1/4 strategies agree — signal is too weak for any bucket. Wait for a stronger setup.",SIDEWAYS ↔️,
2026-07-08 23:34:06,BANDHANBNK,—,NO-TRADE,41.0,STRONG SELL 🔴🔴,196.04,Score 41/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:34:11,INDUSINDBK,Intraday,NO-TRADE,64.0,BUY 🟢,994.65,❌ **INDUSINDBK** REJECTED for Intraday | Score: 78/100 | Votes: 1/4 Reasons: Portfolio risk gate: 🛑 Blocked: Intraday bucket drawdown: -20.4% (limit: -10.0%). Bucket paused — no new entries until losses recover. Existing positions continue unaffected.,SIDEWAYS ↔️,
2026-07-08 23:34:13,GRASIM,—,NO-TRADE,44.0,STRONG SELL 🔴🔴,3134.8,Score 44/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:34:14,BERGEPAINT,—,NO-TRADE,35.0,STRONG SELL 🔴🔴,498.1,Score 35/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
2026-07-08 23:34:16,BHEL,—,NO-TRADE,36.0,SELL 🔴,377.8,Score 36/100 below minimum 50/100. No bucket would accept this.,SIDEWAYS ↔️,
